movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt0360225,Yuvraaj,the samrat of suryadesh suryadev travels to pushpapuri in order to wed rajkumari nandini but instead ends up getting married to her maid meenakshi much to the chagrin of nandini,action,romance,0.1006933,0.036553472,0.8627532
tt3462242,The Christmas Exchange,elaine and red two divorce attorneys are getting a divorce after her surgery elaine decides to go to their vacation home in northampton massachusetts to get away from boston for a,romance,action,0.46932867,0.1801086,0.35056263
tt0045203,Stronghold,in 1860s mexico the beautiful owner of a silver mine is kidnapped by a bandit leader who needs money to finance his revolt against the emperor maximilian,romance,action,0.978408,0.003331706,0.01826027
tt0877590,Ligalig,a series of murders takes place in the metropolis in a span of three weeks the latest of which happens on the night that taxi driver junior consorts with a prostitute after establishing a,action,horror,0.3264632,0.43031204,0.24322478
tt11289570,Selfi,two youngsters takes a selfie with a unknown girl the selfie takes control of their future,romance,action,0.44795984,0.16529179,0.38674834
tt10709060,Game Over,a war vet with severe ptsd is threatened by a online video gamer crew for being too good at beating them he finds out about a personal connection to him that makes him snap,action,horror,0.26362953,0.40777624,0.32859427
tt6215588,Negar,according to the police negar's father committed suicide having had a happy life negar suspects that his death has not happened the way it seems she starts unfolding the truth through an unconventional investigation,action,horror,0.22689879,0.41695872,0.3561425
tt0021779,Dancing Dynamite,a fisherman on catalna island tries to break into society and winds up helping a rich young girl mixed up with kidnappers,action,romance,0.17496966,0.0057952628,0.819235
tt0028668,Bulldog Drummond Escapes,captain drummond becomes a prisoner when he intents to protect a beautiful heiress of an espionage organization,romance,action,0.9584098,0.0065841987,0.03500608
tt1326278,Yesterday,six complete strangers are forced to band together and flee the city when a zombie outbreak occurs but after making camp in the middle of the wilderness the group realise it's each other they should fear,action,horror,0.022925219,0.96777076,0.009303987
tt8281460,West of the Sun,in 1872 an evil arises that threatens to change history as we know it connie a brash cowgirl from 1872 and ember a dedicated scientist from the present work together to find and eliminate those forces and save us all,romance,action,0.9492191,0.02738503,0.023395812
tt10410686,Fanfare,j the mysterious woman may well just be a phenomenon rather than an actual person a minimal society squeezed within a tight space--this is the stage to express the director's perspective,horror,romance,0.047030564,0.050995372,0.9019741
tt10026926,Balada Tiga Jagoan,after a gang murders her parents and burns her house down a young woman recruits two of her female friends to help get revenge,action,horror,0.4348681,0.48066765,0.084464185
tt10681878,"Wife, i",i lost my wife who is responsible?,romance,action,0.46422422,0.16772817,0.3680476
tt0040222,Cenerentola,when alidoro weaves his magic spell everything falls into place,romance,horror,0.02816774,0.54856735,0.4232649
tt10665338,Halloween Kills,surviving victims of michael myers form a vigilante mob and vow to end his reign of terror,horror,action,0.5801861,0.40792444,0.011889432
tt1585660,Summertime,two actresses are unknowingly cast for the same part in a film,romance,horror,0.029091876,0.9184721,0.052435998
tt1718903,StreetDance 2,after suffering humiliation by the crew invincible street dancer ash (hentschel) looks to gather the best dancers from around the world for a rematch,romance,action,0.9336245,0.011099141,0.055276293
tt2064909,Purple Haze,purple haze is a movie about a talented musician from haiti the ceo of colossal records got wind of this raw talented musician and signed him to a deal sam lucci the owner of colossal,horror,action,0.6182734,0.027106047,0.35462052
tt4658762,The Beach House,eight college students set out to prove the largest chemical spill in modern history only to find out some startling life-ending results,horror,romance,0.24069533,0.14345762,0.61584705
tt3800520,Who Killed Nelson Nutmeg?,four kids on their annual summer camp holiday suspect the park's mascot has been murdered so they set out to investigate who killed nelson nutmeg?,action,horror,0.1072633,0.8594965,0.03324028
tt21160868,Santacruz,the movie revolves around a fort kochi-based dance troupe named santacruz when a director whose last films were flops ask his script writer to listen and write the story of santacruz team,romance,action,0.55981183,0.05788657,0.3823017
tt0326890,Los galleros de Jalisco,miguel carrasco se devuelve a su ciudad natal y mata a juan huitron después de que éste lo acusara de homicida miguel rechaza huir a pesar de que los hermanos del difunto buscan revancha,action,romance,0.42222542,0.057357635,0.52041703
tt0135035,La verità secondo Satana,a man wants to commit suicide due the coldheartness and egoism of his fiancee,horror,romance,0.12929505,0.04843654,0.8222684
tt0024800,Zoo in Budapest,an orphan girl escapes her caregivers to be with a young man raised at the zoo whose only previous friends are the animals,romance,action,0.54447645,0.25759664,0.19792688
tt1329273,Xiong mei,a successful young politician wants a family but his wife resists she has emotional problems and can't accept the responsibility of motherhood he finally convinces her to very,horror,romance,0.045807607,0.05924924,0.89494324
tt1723799,Killer God,in the snowy landscapes of a canadian winter sacred balinese statues have been desecrated professor rufus elkin tries to stop the balinese gods from retaliating against those responsible,horror,action,0.54353607,0.38927075,0.06719327
tt1399565,House of Black Wings,after a tragic act of violence cuts short her music career kate stone is returning to a city full of ex-fans and ex-friends taking shelter with her last friend a struggling artist named,horror,romance,0.105366826,0.43177527,0.46285784
tt10283270,Detective vs. Sleuths,when hong kong is rocked by multiple gruesome murders the police forms a task force to investigate jun (sean lau) once a brilliant detective who suffered a mental breakdown begins his,action,horror,0.3822993,0.5945816,0.023119124
tt1608290,Zoolander 2,derek and hansel are lured into modelling again in rome where they find themselves the target of a sinister conspiracy,action,horror,0.25789478,0.73378944,0.008315832
tt0028513,The Witness Chair,a woman watches as false murder-trial evidence surrounds the man she loves,romance,horror,0.16530293,0.50968695,0.32501012
tt11248398,16 Fight Against Ragging,the story focuses on the issue of ragging carried out by seniors during college life and the after-effects of ragging,horror,romance,0.21414997,0.062239505,0.7236106
tt0196643,One Night... Three Women!,how bold is bold--the night holds a thousand secrets for these three women,romance,action,0.47074425,0.14500864,0.38424715
tt6264102,29: Day Two,seven months after the first 29 jono battles a plot to destroy provo cable and deprive the city of the '24' season premiere,action,romance,0.436814,0.040279254,0.5229068
tt0020546,Vénus,a princess learns that the captain of a ship she owns has struck a passenger indirectly causing the passenger's death the captain is immediately sacked although his action was in defense,romance,action,0.96357286,0.0069737537,0.02945331
tt0051806,Kala Pani,based on ajcronin's 'beyond this place' this movie narrates the story of an untiring crusade for justice a young man learning about his father's wrongful implication in a,romance,action,0.69189954,0.12209767,0.18600284
tt0190524,Left Behind: The Movie,the biblical prophecy of armegeddon begins when the rapture instantly takes all believers in christ from the earth a reporter left behind learns that the anti-christ will soon take power,action,horror,0.37173465,0.6054053,0.022860056
tt0108144,Sir,bombay-based professor amar verma lives a middle-class lifestyle with his wife shobha and 6 year old son kunal when a gang-war breaks out between veljibhai and chhapan tikle alias jimmy,romance,action,0.96057725,0.0050487993,0.03437382
tt0058499,Psyche 59,in london the pregnant wife of an industrialist falls down the stairs loses her sight and has no recollection of the events but suspects that a mentally traumatic experience prior to the fall caused her accident,romance,horror,0.097081564,0.6402666,0.26265186
tt0091096,Ga-ga: Glory to the Heroes,in the 21st century prisoners aboard penitentiary space ships explore unknown worlds,horror,action,0.9559701,0.016945295,0.027084636
tt0456396,The Child,bruno and sonia a young couple living off her benefit and the thefts committed by his gang have a new source of money: their newborn son,romance,horror,0.36586577,0.41354558,0.22058873
tt6332700,The Flower Shop,ellie ava and hedy are three sisters who haven't talked in years their parents are two very elderly lovely people named helena and victor who immigrated from germany into the us with,action,romance,0.07128108,0.057957415,0.8707615
tt13417584,Los 7 de Lucifer,at 02:47 in the morning in a forest lost in the middle of nowhere in the heat of a bonfire an ancient monk prepares his disciple the last descendant live from the sons of cain to,action,horror,0.3666338,0.5142087,0.11915757
tt1340761,Fit Lover,this film centers on nie bing a high-profile tv hostess who is obsessed with trying to find her ideal man before her 30th birthday nie bing is given a magic car by a mischievous angel,romance,horror,0.080304116,0.72107875,0.19861707
tt1077346,Finn's Girl,with the death of her partner nancy finn must raise their daughter alone while receiving death threats at the abortion clinic nancy founded,romance,horror,0.14207883,0.824118,0.03380321
tt0201485,The Body,a crucified body dated back to the first century ad is uncovered at an ancient cave in jerusalem trouble ensues as word spreads,romance,action,0.47083378,0.4578741,0.0712922
tt0091209,The Hitcher,a young man who escapes the clutches of a murderous hitchhiker is subsequently stalked by the hitcher and framed for his crimes,action,horror,0.1784229,0.8116928,0.0098843025
tt0026660,Lucrezia Borgia,at the end of the 15th century rome is ruled ruthlessly by power mad and sex hungry cesare borgia the eldest son of pope alexander vi following the advice of his chief adviser niccolo,romance,action,0.89577895,0.016827058,0.08739395
tt0092848,Deadly Prey,a group of sadistic mercenaries kidnap people off the streets and set them loose on the grounds of their secret camp so the students at the camp can learn how to track down and kill their prey,action,horror,0.31662914,0.667626,0.01574486
tt1559017,Vehemence,a guy starts seeing the new office temp who is also the object of affection of her psychotic friend the psycho embarks on terror campaign with dreadful consequences for the couple and the people closest to them,romance,horror,0.025764953,0.9633027,0.010932448
tt1579764,Evadi Gola Vadide,a lot of hilarious sequences happen when veera shankar runs away to bangkok inorder to escape his marriage,romance,action,0.7438614,0.020596715,0.23554198
tt2273245,Gizmo: The Do-It-Yourself Dog,the story of oliver jones a 12-year-old boy who is spending the summer with his dad and eccentric aunt on the family ranch in kansas incredibly bored and alone since his dog ran away,action,romance,0.31199834,0.02404856,0.66395307
tt2531094,eXploZion!,a dangerous world of mystery and magic,horror,action,0.5217507,0.35356167,0.124687694
tt0084772,Tattoo,an ardent culture-vulture youth previously charged for the murder of a woman when he was young plans to hold hostage a local bank,romance,action,0.51090497,0.20756173,0.28153333
tt0067985,The Wild Country,a family leaves city life to take possession of a wyoming ranch,action,romance,0.31157136,0.22803967,0.460389
tt2538222,You're Killing Me Susana,me estas matando susana takes us on eligio's quest to find and recover his wife susana who without a word left mexico city behind for a writer's conference held in the chilly us heartland,romance,action,0.7556308,0.03750021,0.20686905
tt0031133,Calling Dr. Kildare,dr gillespie tries to teach jimmy kildare a lesson by tossing him into a street clinic only kildare gets called to take a bullet out of a suspected murderer and when the cops collar him,romance,action,0.9597541,0.0108191995,0.029426675
tt2827420,El Faro,at the top of a solitary stone island called morro of santa marta is a lighthouse that with its light sets the times and illuminates the story of our four characters: angel the old,romance,action,0.5527027,0.07733229,0.36996496
tt9128696,14 Days Before Suicide,the ghost autumn worked in a company owned by mr and mrs ng before she died now she is back,horror,romance,0.0639892,0.38948488,0.54652596
tt12264824,All Jacked Up and Full of Worms,two strangers get hooked on worms and slither into the primordial ooze,horror,romance,0.27134377,0.11299398,0.6156623
tt0112960,Enemies Within,after stumbling on to a runaway germ warfare experiment an investigative reporter must find his own murderer,action,horror,0.14729138,0.8076118,0.045096867
tt1800741,Step Up Revolution,emily arrives in miami with aspirations to become a professional dancer she sparks with sean the leader of a dance crew whose neighborhood is threatened by emily's father's development plans,romance,action,0.51124173,0.067707695,0.42105058
tt8390402,N.Y. Maxman,masayoshi a first maxman is working in new york city in usa he and hiro the grandson of the maxman author meet and return to japan they meet the second maxman elsewhere kaho's father,action,romance,0.16215286,0.02787342,0.8099737
tt0174091,Once Upon a Time,a clown's daughter refuses to marry a comedian to please her adoptive parents,romance,action,0.52179754,0.062572986,0.41562948
tt21840946,Composure,darren gets the job of a lifetime when hollywood comes knocking and wants him to write a script based on the events of a traumatic experience he had like a fish out of water darren,horror,romance,0.039910905,0.021951098,0.93813795
tt0110944,Rapa Nui,love between the representatives of two warring tribes changes the balance of power on the whole remote island,action,romance,0.13433482,0.055832405,0.80983275
tt0488818,Agamista,ez (khaled abol naga) has a complex regarding drugs and violence after he almost kills a guy in a fight while high on hash his escape trip to his family deserted retreat in agami proves to,action,horror,0.21473688,0.4341881,0.35107496
tt3293908,Peekers,when citizens in a small town start to go missing a police officer faces off against a mysterious gang of grinning weirdos to find her son and keep him safe,horror,action,0.56525487,0.30597726,0.1287679
tt0060951,A Scream in the Streets,two los angeles detectives are assigned to track down and arrest a brutal rapist-murderer terrorizing the city their job is complicated by the fact that the killer is able to avoid capture because he can pose as a woman,action,horror,0.23325962,0.4067743,0.35996607
tt2434154,The Diary of Alice Applebe,a psychology graduate struggles with the depth of his first case involving a young woman suffering with depression,horror,romance,0.04074297,0.10814403,0.851113
tt8778970,Gift Box,gift box is a unique movie about the demand and supply side of human trafficking and rare neurological disorder called locked-in syndrome,romance,horror,0.35728765,0.6285268,0.014185537
tt19848894,Humanus,when her lover goes missing on his way back from work mollie goes straight to the police and then to a psychic follow the incompetent officers of the law as they bumble through blood and,horror,action,0.6573797,0.16493033,0.17769003
tt13265876,Apex,six elite hunters pay to hunt down a man on a deserted island only to find themselves becoming the prey,action,horror,0.15931776,0.8337309,0.006951342
tt0453238,Tupang itim,the young mans's family regards him as their black sheep and the stigma sticks,action,romance,0.027145648,0.02087475,0.9519796
tt19754946,MC Helper beKINGs,räkä deliver pizzas for a living and spends his free time on moped meetings in one meeting he meets liima and together they start working towards the first place in the upcoming race the moped club mc helper is born,action,romance,0.28201813,0.102239475,0.6157424
tt0073550,The People Who Own the Dark,a group of rich businessmen and military officers who are partying in an old castle are spared when a nuclear war ravages the earth when they venture out into the nearest town to search,horror,action,0.86110413,0.095423624,0.043472253
tt1798148,Empty,a suspenseful drama about a young couple on a road trip who get caught in the midst of a worldwide gas shortage,horror,action,0.44440955,0.31705028,0.23854017
tt15354966,Lovers,justin fisher tries to get the girl of his dream bailey meanwhile he also has to deal with the normal high school drama and more,action,romance,0.3529271,0.07467859,0.57239425
tt10410036,Laal,story of a boy named behram who followed his dreams despite his father's disapproval but he wasn't prepared for what was about to come next,action,romance,0.106812835,0.07913343,0.8140537
tt0028216,San Francisco,a barbary coast saloonkeeper and a nob hill impresario are rivals for the affections of a beautiful singer both personally and professionally in 1906 san francisco,romance,action,0.52284193,0.0554605,0.42169753
tt0093764,Possession,frankie is a psychopath who suffers from problems with his mother to compensate for these problems he follows and persecutes madeleine and some of her friends killing one girl after the,horror,romance,0.12555555,0.41156417,0.46288028
tt0029783,Wings Over Africa,two prospectors in africa tony cooper and dalton come across a skeleton that has nearly been picked clean by vultures they find a letter on the body addressed to a clerk in london named,action,romance,0.20874165,0.16558036,0.625678
tt9030432,Aigaio SOS,summer 2018 as the tension between greece and turkey escalates a big earthquake brings a small island to the surface of the aegean sea both greeks and turks rush in to conquer the island,action,romance,0.077589214,0.008050225,0.9143606
tt15069120,Voodoo Child,plot kept under wraps,horror,action,0.4972535,0.35941547,0.14333098
tt0364222,Baekya,a man is forced to choose between two women he bases his choice on their finances but soon comes to believe that he made the wrong selection,romance,action,0.5276263,0.12635456,0.34601912
tt17526538,Occupied,a young couple move in together to their first unit what they don't realise is that the unit they've rented already has residents but once they move in it's hard to move out,horror,romance,0.1640709,0.35044402,0.4854851
tt0015811,The Fighting Heart,a town outcast mistrusted by his sweetheart enters the ring and eventually wins the fight and his girl,action,romance,0.25526372,0.04212142,0.70261484
tt20496152,Rupayi,this movie story rotates between relationships and neediness of money in story line there are five major characters who fights between money and life the script is filled with humorous,action,romance,0.14866783,0.0064096996,0.84492254
tt3885932,Winx Club: The Mystery of the Abyss,the winx club is struggling with a terrible mystery that will make your heart beat faster! the archenemies of the winx club the trix witches team up with the evil nymph politea and find,action,horror,0.32265854,0.62559,0.051751442
tt5164214,Ocean's Eight,debbie ocean gathers an all-female crew to attempt an impossible heist at new york city's yearly met gala,action,horror,0.3870735,0.4966539,0.11627262
tt0475513,Ayokong tumungtong sa lupa,once in a rare while - you ger to see th kind you really want to see!! the love triangle in this melodrama involves a long-suffering wife a poor childhood sweetheart and a mentally deranged husband,action,romance,0.0052753137,0.010792894,0.9839318
tt0065009,Some Girls Do,a series of unexplainable accidents befall the people and companies responsible for developing the world's first supersonic airliner (sst1) a british agent is sent to investigate and with,action,horror,0.45357692,0.4715319,0.07489117
tt0902324,Sai lor fah,a peddler of buddhist amulets runs afoul of a powerful gangster by trying to buy the freedom of a woman he loves with comically complicated results,romance,action,0.7423103,0.004101303,0.25358847
tt22875148,Trap,in 1982 an unstable ex-soldier finds himself caught in a bear trap deep in the british countryside but he quickly learns that bleeding out is the least of his problems,horror,romance,0.16319199,0.28824607,0.548562
tt6907170,Dragon,captain mia verse and her crew scour the cosmos for ancient living organisms the discovery of which has radically altered society,horror,romance,0.052829877,0.026207056,0.9209631
tt7395720,Whereout,whereout is a supernatural bare-knuckle oater about a man determined to face mighty powers to protect the woman he loves driven onward by the sheer power of his own will he fights through,horror,action,0.87987596,0.07650404,0.043620076
tt0119985,Raven's Ridge,when a couple of low life thugs get away from a heist they just pulled they never think about the outcome after stashing there money in the woods only to find a woodsman who will do anything to kill and disappear into the night,action,horror,0.3355335,0.6242882,0.040178344
tt0169253,Songs and Saddles,a traveling musician tries to prevent a rancher from losing his property to a swindler,action,romance,0.19484349,0.07160797,0.7335485
tt5475678,Split Lip,contract killer set makes a mistake during an operation and her employer doesn't tolerate mistakes she gets a head start before other killers are sent her way a young man sees her split lip and treats her like a hurt puppy or kitten,action,romance,0.2474018,0.009598,0.74300027
tt14534306,"Shark, You Son of the Son of a Bitch",this time is inconsequential,horror,action,0.43423846,0.240078,0.32568356
tt5082418,El ataúd de cristal,dressed for the occasion with an elegant evening dress amanda enters on a luxurious limousine waiting in front of her house suddenly the windows are tinted black amanda's cell phone is disabled and can not open any of the doors,horror,romance,0.11453361,0.2725641,0.6129022
tt5317608,The Red Mosquito,johnny angel is an everyday joe kinder guy happy go lucky working class who stays out of trouble and away from strange characters has few friends but that is by his choice and his best,action,romance,0.35626936,0.08971434,0.5540163
tt11500434,Jimmy Mack,a story about a neighborhood butcher who's been in buisness for over 40 years until one day the city decided to close jimmy mack's place down that's when jimmy's life took a turn and so did the neighborhood,horror,action,0.6772773,0.1335263,0.18919638
tt0290097,El valiente vive... hasta que el cobarde quiere,a new school teacher in a small town triggers various upheavals,action,romance,0.41965368,0.12164988,0.45869642
tt5598332,Kurung Manuk (Bird Cage),manuk an overly imaginative man child who never leaves his bedroom who ends up not only becoming the black sheep of the neighborhood but also the prime suspect of a serial murder case,romance,horror,0.27814797,0.67149603,0.050355982
tt0247943,Backroad Diner,four men from harlem in their early 30's friends from childhood take a late summer break heading out of town in a mercury monarch on a 30-plus-hour drive to a vacation spot wilson is an,horror,romance,0.06079033,0.03482872,0.9043809
tt0069113,The Poseidon Adventure,nine people explore a cruise ship at sea in a manner that turns their whole lives upside down,action,romance,0.08589825,0.056085758,0.858016
tt3111272,"Die Sister, Die!",edward is tired of the allowance granted him by his older sister amanda and becomes impatient for her death and his part of father's inheritance amanda has suffered from two heart,horror,action,0.60326016,0.07186634,0.3248735
tt0033749,Ice-Capades,newsreel cameraman bob clemens an avowed woman hater is assigned to cover the lake placid exhibition of karen vadja the swiss ice queen he misses his plane and fails to get the footage,romance,horror,0.17696631,0.7342988,0.08873478
tt2300426,Idhi Mamulu Prema Katha Kaadu,life as seen through the eyes of two adolescents,romance,action,0.5417351,0.07925415,0.37901083
tt0026454,Hard Rock Harrigan,tim 'hard rock harrigan a construction-crew driller working on the site of the boulder dam is in a constant feud with his crew-boss black jack riley because of harrigan's dislike of,romance,action,0.5934121,0.067120105,0.3394678
tt8493504,Storie di seduzione,diana is a woman of our days whose daily routine is slowly distorted by listening to a radio drama that slowly brings her to a seemingly unknown and fantastic dimension to her,romance,horror,0.062870614,0.73561746,0.20151195
tt9351856,Holiday Twist,one choice changes the lives of many,romance,action,0.5338486,0.13520433,0.33094704
tt3118452,Circle,held captive and faced with their imminent executions fifty strangers are forced to choose the one person among them who deserves to live,horror,action,0.63137776,0.3110893,0.057532948
tt9147564,Hidden Attack of the Dead,kimi faces financial difficulties by taking an illegal loan to pay off her father's medical fee but he passed away she is emotionally exhausted for being demanded every day for the payment of debts,horror,romance,0.05826964,0.032261647,0.90946865
tt0228685,Oriundi,in a love story set in curitiba southern brazil a patriarch witnesses the crumbling of his life-long family business at the hands of his descendants suddenly sofia appears is she from,romance,horror,0.05478609,0.6156985,0.32951534
tt4944426,Jambhavan,velan lives a good life in the village but often experiences some visions after a tiff with rowdies he realises that he knows a lot about them that is when his father makes a startling revelation,action,romance,0.12757517,0.18800351,0.6844213
tt0284457,Samouraïs,a descendant of a cursed ancient clan is investigating the gruesome murder of a video game designer,action,horror,0.10418831,0.8870487,0.008762963
tt0489235,My Name Is Bruce,mistaken for his character ash from the 'evil dead' trilogy bruce campbell is forced to fight a real monster in a small oregon town,horror,action,0.5153056,0.4383855,0.046308976
tt7111104,Punk Fu Zombie,hochelaga 2048 - depuis des temps immémoriaux la nation québécoise a toujours cherché un sauveur ce sauveur se nomme charles maurice c'est son audace son courage sa détermination et,horror,action,0.6206176,0.035590984,0.3437914
tt6609042,Bamy,after years of not seeing each other old school friends fumiko and ryota are reunited under mysterious circumstances a romance soon springs from this chance encounter but their new,horror,romance,0.054697543,0.15622109,0.7890813
tt0084714,Split Image,a rootless young man is drawn into an unnamed religious cult by a beautiful girl every moment with the group causes him to become increasingly under the control of the cult's leader after,romance,horror,0.057317957,0.93057215,0.012109893
tt12254614,The Night Wire,plot kept under wraps,horror,action,0.4972535,0.35941547,0.14333098
tt0052812,Floods of Fear,two inmates working to shore up a dike during a severe flood are swept away in the current along with their guard the three of them wind up in an isolated house whose flooded interior contains a frightened woman,action,horror,0.022301497,0.9578057,0.019892782
tt3952900,We Are Pregnant,it seems simple: an egg + sperm = one embryo but if your sperm is few vague and abnormal and your woman is premenopausal at age 37 things start to get complicated,romance,horror,0.073309265,0.54354686,0.3831439
tt0029477,The Face Behind the Scar,james martin and carol wall have plans to elope but a fight with her father's solicitor ends in murder committed by an unknown third-party and martin is hunted for the crime knowing the,romance,action,0.7259816,0.1627395,0.111278936
tt0277558,A Fighter's Blues,after a 13-year imprisonment in hong kong a kickboxer challenges the current champion in order to restore his honor,romance,action,0.99494165,0.00073411496,0.0043241624
tt0077290,Shen long xiao hu chuang jiang hu,a young chinese man is walking along a deserted stretch of road when suddenly three hoodlums appear and tell him it is the day of his death,action,horror,0.31579134,0.5519412,0.13226739
tt0243554,When Strangers Appear,a man enters a roadside diner run by a young woman and claims he is being chased by murderers,action,horror,0.40118864,0.53622186,0.06258952
tt13219336,The Last Mistake of My Life,this is the story of the college group where the professor keeps harassing the students there on small things rocky a student of the same college makes that professor want to learn a,action,horror,0.13709229,0.5674096,0.2954982
tt0214704,Gandhinagar 2nd Street,sethu is an unemployed youth struggling to get a job however when a spate of robberies take place in the neighborhood his friend poses him as a nepali to get a job as a security guard,romance,action,0.5314939,0.11538237,0.35312375
tt0168503,La bestia desnuda,several dancers in a theater are murdered and the investigation tries to discover the criminal,horror,action,0.6792221,0.18900713,0.13177082
tt0032113,Waterfront,jim dolen head a a dock-worker's union can't resist a good fight until ann stacey makes him promise to give up fighting to marry her but when his brother dan dolen is killed by mart,action,romance,0.3136271,0.16364095,0.52273196
tt7886468,Predecessor,competing teams of scientists one millennials and the other baby boomers defend themselves against a reactivated wwii-era cyborg with deadly mood swings,horror,action,0.8625191,0.10182512,0.035655838
tt0059217,Torment of the Flesh,a man kills women because he was not loved by his mother and in his puberty he was dismissed by girls as sexually unattractive and whenever he meets women now he just cannot control himself,horror,romance,0.020366246,0.022156592,0.9574772
tt0348088,Spirit Warriors: The Shortcut,picking up from where they left off the spirit warriors stumble upon a black hole to the netherworld in their search for an ancient mystical powerful amulet now that they have found the,action,horror,0.25529805,0.71425897,0.030443002
tt0923714,Sunflower,released from prison taesik goes to live with an adopted mother he takes a job and tries to live a quiet life with his new family his efforts are threatened when a politician seeks to knock the family restaurant down to build a mall,action,romance,0.025233438,0.039042804,0.9357237
tt6953896,Fat Guy with a Shotgun: Hillbilly Prophecy,when the apocalypse begins all that can stop hell on earth is a fat guy with a shotgun,action,horror,0.34091654,0.6298037,0.029279701
tt8581492,Bangunnya Nyi Roro Kidul,two college students and a reporter search for the fabled nyi roro kidul (south sea queen) and discover she may be living among humans working as a model,horror,romance,0.075807504,0.26238272,0.66180986
tt1364292,Siete bandidos,how violent can you be,action,horror,0.37791848,0.5675042,0.05457734
tt11231354,Ghost Species,a lonely geneticist's life spirals out of control after an accident in tanzania leaves her with long-lost powers to kill with a stare,horror,action,0.5159109,0.38471988,0.09936916
tt8898254,Money Is Our Goal,adwoa owns a very exclusive hair salon that charges thousands of dollars to schedule an appointment when clients start disappearing the police start to question recent murders in the area,action,horror,0.054630928,0.92072624,0.024642764
tt11106534,Necessary Evil,after his wife and son are kidnapped a chicago lawyer is given a series of horrific tasks to complete in order to get his family back alive,action,horror,0.3269786,0.62048334,0.052538145
tt0097651,Katala,the story of a player who entered the environment of professional gamblers in the hope of breaking a big jackpot,romance,action,0.87976384,0.0095266,0.1107095
tt0122136,Black Cat,two women are raped and killed by samurai soldiers soon they reappear as vengeful ghosts who seduce and brutally murder the passing samurai,horror,action,0.678807,0.31507838,0.006114616
tt0458449,The Other Half,when english mark surprises his american bride holly with her dream honeymoon to portugal she cant believe her luck mark goes to great trouble to organise everything for her they arrive,romance,horror,0.2335259,0.43543825,0.33103588
tt0762138,Syrup,a slacker hatches a million-dollar idea but in order to see it through he has to learn to trust his attractive corporate counterpart based on max barry's novel,romance,action,0.4954163,0.028627774,0.47595596
tt5886900,You Can't Predict Fate,marcus and cynthia were out for a drive in the country when they got ran off the road ruby saves them and brings them back to her place to give them medical treatment remote in the,horror,romance,0.12822871,0.08122377,0.79054743
tt1043716,A Shadows of Conspiracy,this revealing film shows unprecedented authentic images of babies inside and outside the uterus,action,horror,0.057119988,0.90587735,0.037002645
tt0371704,Hamlet_X,a great mosaic a labyrinth of scenes dialogue splinters interviews portraits of people surrounding hamlet and wanting to be part of his story,horror,romance,0.13827541,0.26797932,0.5937453
tt8660434,She Claims,grace is on the verge of suicide even her loving husband can't pull her out of the pit of depression she has fallen into the pair decide to rent a cabin in the woods to ease up on the stresses of life,horror,romance,0.035993226,0.4706243,0.49338245
tt0377340,Aetbaar,a protective father starts digging deeper into the past of his daughter's possessive unpredictable and violent boyfriend,action,romance,0.33711806,0.12499959,0.5378823
tt26697749,The Wolf,it is serving back-to-back life sentences for the brutal murder of his wife and her lover when his only friend is slain in a botched robbery not even prison walls can stop him from avenging her,horror,action,0.940818,0.022719694,0.036462333
tt0092311,The Last Women of the Philippines,two young sisters are shipwrecked on a deserted island with their teacher ms muro,action,horror,0.107155174,0.48530906,0.40753576
tt2762662,Better Start Running,an eclectic band of misfits becomes an unlikely family as they take a wild journey in the name of love while on the run from an overzealous fbi duo who wants them dead or alive - preferably dead,action,horror,0.30289385,0.60154235,0.0955638
tt8316026,Rang Panjab,it's a story about a guy who stands against the bad things he is seeing happening around him like politics administration problems drugs crime etc,romance,action,0.9580766,0.008880813,0.033042546
tt0127278,Shakespeare's Plan 12 from Outer Space,shakespeare's twelfth night re-imagined in a child's vision of hell this work is a festive yarn composed of the most homely and vulgar materials while shamelessly thwarted by the bard's coarsest of jokes and grossest buffoonery,horror,romance,0.33153075,0.13046347,0.5380057
tt13241088,In the Shadows,after being sentenced to a mental institution at 10 years old harlan hatcher escapes 35 years later with revenge on his mind,horror,action,0.46160957,0.35907814,0.17931227
tt0020928,Good Intentions,racketeer david cresson's sudden passion for the straight-and-narrow life is thanks to his falling in love with society débutante helen rankin however his former associate and,action,romance,0.07219129,0.018030146,0.9097786
tt0091604,Naked Vengeance,a beautiful woman seeks revenge for tragedy forced upon her family,action,romance,0.15649177,0.32817438,0.5153339
tt0064704,Girly,a wealthy fatherless british clan kidnaps bums and hippies and forces them to participate in an elaborate role-playing game in which they are the perfect family; those who refuse or attempt escape are ritualistically murdered,horror,action,0.8217119,0.11727852,0.061009515
tt10098192,Shadow Men,a former elite soldier discovers the inhabitants of an isolated town are being secretly controlled he must unravel who is behind the sinister experiment - man or alien - and stop their technology being unleashed upon the world,action,horror,0.10849948,0.8796454,0.011855155
tt6990224,Trust No 1,officer bradley (douglas rouillard) investigates murders believed to be part of a serial killing and quickly learns it's much bigger with the body count rising and nothing adding up he turns to his last resort for help his brother,action,horror,0.24091177,0.71714765,0.04194058
tt0016481,Variety,prologue: the murderer boss huller - after having spent ten years in prison - breaks his silence to tell the warden his story boss a former trapeze artist and his wife own a cheap,romance,action,0.672657,0.02697969,0.3003633
